#ID,X,Y
1,-0.5,-0.5
2,-0.416874910201691,-0.4444102577265998
3,-0.4371921764244385,-0.3464959651374481
4,-0.44694319533557264,-0.2469725124732911
5,-0.38696,-0.37386
6,-0.4435029074384277,-0.14703170789785874
7,-0.29502248609592563,-0.33452180561924416
8,-0.20274013544033215,-0.2959995035400837
9,-0.11109547844179857,-0.2559837960788738
10,-0.33317,-0.46805
11,-0.0201128887974443,-0.21448477944465655
12,0.07312212974839409,-0.1783291254365049
13,0.16302281096384452,-0.1345356611182078
14,-0.45775676203045895,-0.04805278272047954
15,-0.44637075086744243,0.05129689644254376
16,-0.04638,-0.17348
17,0.2557102793884899,-0.09699857016765104
18,0.30931151537021123,-0.012577556780983948
19,0.36541448613042177,0.07020200997240612
20,-0.4473486996386667,0.15129211440920887
21,0.40387,0.12784
22,-0.43051,-0.3032
23,-0.14947,-0.2742
24,-0.12259120679158647,-0.1087354870327219
25,0.45231238363773796,0.21532334394325714
26,-0.42881,-0.3755
27,0.4487344502566454,0.3152593154085932
28,0.36792988153562883,0.37417129783840547
29,-0.389235193612581,0.23267282721854782
30,-0.49839,-0.1978
31,-0.3220832125659463,0.15857416703152144
32,-0.45661881428506823,0.3065609024747511
33,-0.38436441059676174,0.3756933922870473
34,-0.45878,-0.11075
35,0.35774,0.39911
36,-0.2905270703448435,0.41025570665466043
37,0.2753583957293452,0.45579572375645594
38,-0.35035,-0.45734
39,0.04918,-0.26921
40,-0.20808464892276562,0.46685294289517415
41,-0.10954486088283215,0.48387969164662364
42,0.24248,0.49796
43,0.02425455118222248,-0.36605380207959803
44,-0.38111,0.43346
45,-0.25385,-0.49195
46,-0.25669,0.44708
47,0.3762568781640081,-0.08686294161815711
48,-0.1844330621478234,-0.030150597097707885
49,-0.46137,0.4149
50,-0.25041,0.03178
51,0.34901,0.05885
52,0.4692195081690599,-0.0500125763208652
53,0.0854,-0.13125
54,-0.41576,0.26314
55,-0.07983,-0.23714
56,-0.04670535391509138,0.40609025557686373
57,0.45085,0.22043
58,-0.23668,-0.30926
59,0.4368,0.37638
60,0.27835,0.4537
61,-0.42693,0.27695
62,-0.37149,-0.40321
63,-0.39913,-0.44908
64,0.48390330186563607,-0.14892863266500173
65,0.4842663825623791,-0.24892797352486765
66,-0.44582,-0.15657
67,-0.39792,0.354
68,0.06747,-0.28535
69,-0.42716,0.13419
70,-0.03216,-0.28471
71,-0.45734,-0.21721
72,0.47025,0.00176
73,0.48591127221924724,-0.34891444429975166
74,0.30469,0.42533
75,0.016351780643684907,0.32847712665374673
76,0.30984,0.35362
77,0.2423234542672004,0.0616693264509692
78,0.4092047894366103,-0.41307140416473453
79,-0.48231,0.27716
80,-0.46071,0.46253
81,-0.28345,0.11655
82,-0.3919,0.28401
83,-0.19634,-0.01331
84,0.074,-0.13894
85,-0.19011,0.48089
86,0.31821680858214474,-0.454558599056983
87,0.34714,0.05592
88,-0.05396,-0.26363
89,-0.45622,0.34382
90,0.3681,-0.43143
91,0.21640119641083416,0.31799430725129274
92,0.42153,0.46961
